Domain,Url,Url occurences,Common?,Domain Type
kffhealthnews.org,https://kffhealthnews.org/news/article/el-aborto-es-el-tema-electoral-mas-importante-para-las-mujeres-jovenes-segun-una-encuesta/,5,no,Nonprofit
kffhealthnews.org,https://kffhealthnews.org/news/article/el-aborto-es-el-tema-electoral-mas-importante-para-las-mujeres-jovenes-segun-una-encuesta/,5,no,Nonprofit
kffhealthnews.org,https://kffhealthnews.org/news/article/ohio-voto-a-favor-del-aborto-podrian-seguir-otros-11-estados-el-proximo-ano/,3,no,Nonprofit
kffhealthnews.org,https://kffhealthnews.org/news/article/ohio-voto-a-favor-del-aborto-podrian-seguir-otros-11-estados-el-proximo-ano/,3,no,Nonprofit
kffhealthnews.org,https://kffhealthnews.org/news/article/votantes-mas-motivados-para-ir-a-las-urnas-tras-prohibicion-del-aborto-revela-encuesta/,4,no,Nonprofit
kffhealthnews.org,https://kffhealthnews.org/news/article/votantes-mas-motivados-para-ir-a-las-urnas-tras-prohibicion-del-aborto-revela-encuesta/,4,no,Nonprofit
elections.ny.gov,https://elections.ny.gov/early-vote-mail-application-spanish,4,yes,Government
elections.ny.gov,https://elections.ny.gov/early-vote-mail-application-spanish,4,yes,Government
elections.ny.gov,https://elections.ny.gov/system/files/documents/2024/06/2024-spanish-absentee-ballot-application-primary-only.pdf,5,yes,Government
elections.ny.gov,https://elections.ny.gov/system/files/documents/2024/06/2024-spanish-absentee-ballot-application-primary-only.pdf,5,yes,Government
elections.ny.gov,https://elections.ny.gov/system/files/documents/2024/06/voteregform-span-fillable-2023.pdf,1,yes,Government
elections.ny.gov,https://elections.ny.gov/system/files/documents/2024/06/voteregform-span-fillable-2023.pdf,1,yes,Government
es.ocfelections.com,https://es.ocfelections.com/fri-09272024-0900-general-election-sample-ballots-now-available-orange-county-supervisor-elections,3,no,County
es.ocfelections.com,https://es.ocfelections.com/fri-09272024-0900-general-election-sample-ballots-now-available-orange-county-supervisor-elections,3,no,County
es.ocfelections.com,https://es.ocfelections.com/2024-election-candidates,4,no,County
es.ocfelections.com,https://es.ocfelections.com/2024-election-candidates,4,no,County
es.ocfelections.com,https://es.ocfelections.com/early-voting,3,no,County
es.ocfelections.com,https://es.ocfelections.com/early-voting,3,no,County
es.ocfelections.com,https://es.ocfelections.com/vote-by-mail,3,no,County
es.ocfelections.com,https://es.ocfelections.com/vote-by-mail,3,no,County
es.ocfelections.com,https://es.ocfelections.com/election-results-and-turnout,1,no,County
es.ocfelections.com,https://es.ocfelections.com/election-results-and-turnout,1,no,County
es.ocfelections.com,https://es.ocfelections.com/2024primary,2,no,County
es.ocfelections.com,https://es.ocfelections.com/2024primary,2,no,County
es.ocfelections.com,https://es.ocfelections.com/register-vote-or-update-registration,2,no,County
es.ocfelections.com,https://es.ocfelections.com/register-vote-or-update-registration,2,no,County
es.ocfelections.com,https://es.ocfelections.com/become-candidate,3,no,County
es.ocfelections.com,https://es.ocfelections.com/become-candidate,3,no,County
es.ocfelections.com,https://es.ocfelections.com/district-and-precinct-maps,1,no,County
es.ocfelections.com,https://es.ocfelections.com/district-and-precinct-maps,1,no,County
es.ocfelections.com,https://es.ocfelections.com/find-my-polling-place,2,no,County
es.ocfelections.com,https://es.ocfelections.com/find-my-polling-place,2,no,County
es.ocfelections.com,https://es.ocfelections.com/,1,no,County
es.ocfelections.com,https://es.ocfelections.com/,1,no,County
es.ocfelections.com,https://es.ocfelections.com/contact-us,1,no,County
es.ocfelections.com,https://es.ocfelections.com/contact-us,1,no,County
www.vozdeamerica.com,https://www.vozdeamerica.com/a/donde-estara-el-aborto-en-la-boleta-electoral-de-2024-en-eeuu/7742566.html,2,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/donde-estara-el-aborto-en-la-boleta-electoral-de-2024-en-eeuu/7742566.html,2,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/harris-y-trump-compiten-por-siete-estados-en-la-carrera-electoral-final/7829952.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/harris-y-trump-compiten-por-siete-estados-en-la-carrera-electoral-final/7829952.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/como-se-pronuncian-correctamente-los-nombres-de-los-candidatos-presidenciales-en-eeuu/7835951.html,2,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/como-se-pronuncian-correctamente-los-nombres-de-los-candidatos-presidenciales-en-eeuu/7835951.html,2,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/aspirantes-a-nominaciones-elecciones-presidenciales-eeuu-2024/7125202.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/aspirantes-a-nominaciones-elecciones-presidenciales-eeuu-2024/7125202.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/que-dicen-los-candidatos-a-la-presidencia-de-eeuu-sobre-el-control-de-armas-/7828141.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/que-dicen-los-candidatos-a-la-presidencia-de-eeuu-sobre-el-control-de-armas-/7828141.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/eeuu-que-es-un-tercer-partido-politico-/7609723.html,2,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/eeuu-que-es-un-tercer-partido-politico-/7609723.html,2,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/el-aborto-en-el-punto-de-mira-de-la-campania-de-harris-y-trump-en-texas/7838784.html,1,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/el-aborto-en-el-punto-de-mira-de-la-campania-de-harris-y-trump-en-texas/7838784.html,1,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/los-votantes-de-arizona-y-montana-podran-decidir-sobre-el-derecho-constitucional-al-aborto/7751150.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/los-votantes-de-arizona-y-montana-podran-decidir-sobre-el-derecho-constitucional-al-aborto/7751150.html,3,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/candidatos-alto-perfil-tercera-via-estados-unidos-/7353399.html,1,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/candidatos-alto-perfil-tercera-via-estados-unidos-/7353399.html,1,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/blog-en-tiempo-real-elecciones-eeuu-2024/7226269.html,1,no,News
www.vozdeamerica.com,https://www.vozdeamerica.com/a/blog-en-tiempo-real-elecciones-eeuu-2024/7226269.html,1,no,News
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voting-options/vote-by-mail/vbm-ballot-drop-off,4,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voting-options/vote-by-mail/vbm-ballot-drop-off,4,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voting-options/vote-by-mail/how-to-vote-by-mail,1,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voting-options/vote-by-mail/how-to-vote-by-mail,1,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/opciones-para-votaci%C3%B3n-e-informaci%C3%B3n/militares-y-en-el-extranjero/c%C3%B3mo-obtener-la-boleta-electoral,3,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/opciones-para-votaci%C3%B3n-e-informaci%C3%B3n/militares-y-en-el-extranjero/c%C3%B3mo-obtener-la-boleta-electoral,3,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voter-education/what-to-do-before-an-election/register-to-vote,1,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voter-education/what-to-do-before-an-election/register-to-vote,1,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/candidate-measure-information/informaci%C3%B3n-general/manual-y-gu%C3%ADa-de-recursos-sobre-los-candidatos,1,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/candidate-measure-information/informaci%C3%B3n-general/manual-y-gu%C3%ADa-de-recursos-sobre-los-candidatos,1,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/educaci%C3%B3n-de-los-electores/qu%C3%A9-hacer-antes-de-una-elecci%C3%B3n/obtenga-su-muestra-de-la-boleta-electoral,2,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/educaci%C3%B3n-de-los-electores/qu%C3%A9-hacer-antes-de-una-elecci%C3%B3n/obtenga-su-muestra-de-la-boleta-electoral,2,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/current-elections/election-results/live-results,2,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/current-elections/election-results/live-results,2,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voting-options/mobile-vote-centers,2,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/voting-options/mobile-vote-centers,2,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/opciones-para-votaci%C3%B3n-e-informaci%C3%B3n/muestra-de-la-boleta-electoral-electr%C3%B3nica/muestra-de-la-boleta-electoral-electr%C3%B3nica,1,yes,Government
www.lavote.gov,https://www.lavote.gov/es/home/voting-elections/opciones-para-votaci%C3%B3n-e-informaci%C3%B3n/muestra-de-la-boleta-electoral-electr%C3%B3nica/muestra-de-la-boleta-electoral-electr%C3%B3nica,1,yes,Government
www.dallasnews.com,https://www.dallasnews.com/espanol/al-dia/noticias/2024/10/10/cuando-son-elecciones-usa-trump-kamala-harris/,7,no,News
www.dallasnews.com,https://www.dallasnews.com/espanol/al-dia/noticias/2024/10/10/cuando-son-elecciones-usa-trump-kamala-harris/,7,no,News
www.dallasnews.com,https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/10/18/donde-voto-buscador-casillas-precinto-cercano-dfw-elecciones-presidente-centros-votacion-cercanos/,3,no,News
www.dallasnews.com,https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2024/10/18/donde-voto-buscador-casillas-precinto-cercano-dfw-elecciones-presidente-centros-votacion-cercanos/,3,no,News
www.dallasnews.com,https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2022/10/17/dallas-early-voting-donde-votar-elecciones-temprana-mapa/,1,no,News
www.dallasnews.com,https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2022/10/17/dallas-early-voting-donde-votar-elecciones-temprana-mapa/,1,no,News
www.servel.cl,https://www.servel.cl/partidos-politicos/requisitos-e-inhabilidades-candidatos-independientes/,3,no,Chile
www.servel.cl,https://www.servel.cl/partidos-politicos/requisitos-e-inhabilidades-candidatos-independientes/,3,no,Chile
www.servel.cl,https://www.servel.cl/centro-de-datos/resultados-electorales-historicos-gw3/,2,no,Chile
www.servel.cl,https://www.servel.cl/centro-de-datos/resultados-electorales-historicos-gw3/,2,no,Chile
www.servel.cl,https://www.servel.cl/solicitud-de-cambio-de-domicilio-electoral/,1,no,Chile
www.servel.cl,https://www.servel.cl/solicitud-de-cambio-de-domicilio-electoral/,1,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/01/conoce-a-tus-candidatos-para-las-elecciones-regionales-y-municipales-de-octubre/,3,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/01/conoce-a-tus-candidatos-para-las-elecciones-regionales-y-municipales-de-octubre/,3,no,Chile
www.servel.cl,https://www.servel.cl/campanas-electorales/,1,no,Chile
www.servel.cl,https://www.servel.cl/campanas-electorales/,1,no,Chile
www.servel.cl,https://www.servel.cl/elecciones-2024/,2,no,Chile
www.servel.cl,https://www.servel.cl/elecciones-2024/,2,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/11/este-sabado-12-de-octubre-finaliza-el-plazo-para-divulgar-resultados-de-encuestas-electorales/,2,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/11/este-sabado-12-de-octubre-finaliza-el-plazo-para-divulgar-resultados-de-encuestas-electorales/,2,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/27/boletin-informativo-sobre-resultados-preliminares/,2,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/27/boletin-informativo-sobre-resultados-preliminares/,2,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/25/hoy-vence-el-plazo-para-que-las-candidaturas-y-partidos-politicos-presenten-el-informe-de-gastos-al-servicio-electoral/,1,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/25/hoy-vence-el-plazo-para-que-las-candidaturas-y-partidos-politicos-presenten-el-informe-de-gastos-al-servicio-electoral/,1,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/24/este-jueves-24-de-octubre-finaliza-plazo-de-propaganda-electoral-para-las-elecciones-regionales-y-municipales/,2,no,Chile
www.servel.cl,https://www.servel.cl/2024/10/24/este-jueves-24-de-octubre-finaliza-plazo-de-propaganda-electoral-para-las-elecciones-regionales-y-municipales/,2,no,Chile
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/reqabbm-sp.shtml,3,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/reqabbm-sp.shtml,3,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/sos_espanol.shtml,3,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/sos_espanol.shtml,3,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/spanish-glossary.pdf,1,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/spanish-glossary.pdf,1,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/vr-with-receipt-spanish.pdf,2,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/vr-with-receipt-spanish.pdf,2,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/pol-sub/8-19af.pdf,2,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/forms/pol-sub/8-19af.pdf,2,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/reqvrspanish.shtml,2,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/reqvrspanish.shtml,2,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/county.shtml,1,yes,Government
www.sos.state.tx.us,https://www.sos.state.tx.us/elections/voter/county.shtml,1,yes,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/4966?pagenumber=9,2,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/4966?pagenumber=9,2,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/5030,3,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/5030,3,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/4966?pagenumber=45,1,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/4966?pagenumber=45,1,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/es,1,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/es,1,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/,1,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/,1,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/5030?pagenumber=2,2,no,Government
voterstatus.sos.ca.gov,https://voterstatus.sos.ca.gov/ES/VoteCenters/5030?pagenumber=2,2,no,Government
apnews.com,https://apnews.com/politics/fluye-la-desinformacion-antes-de-voto-en-ohio-sobre-el-aborto-y-un-sitio-web-legislativo-contribuye-85de1c8529320b804e3773139d349957,3,yes,News
apnews.com,https://apnews.com/politics/fluye-la-desinformacion-antes-de-voto-en-ohio-sobre-el-aborto-y-un-sitio-web-legislativo-contribuye-85de1c8529320b804e3773139d349957,3,yes,News
apnews.com,https://apnews.com/article/trump-aborto-opinion-62dc763d31456ad5b9d0c4ee40ef3a32,3,yes,News
apnews.com,https://apnews.com/article/trump-aborto-opinion-62dc763d31456ad5b9d0c4ee40ef3a32,3,yes,News
apnews.com,https://apnews.com/hub/election-2024,1,yes,News
apnews.com,https://apnews.com/hub/election-2024,1,yes,News
apnews.com,https://apnews.com/article/harris-trump-elecciones-politicas-economia-inmigracion-empleo-adbd229c88c1bd0d93c4b52ca979f1ae,1,yes,News
apnews.com,https://apnews.com/article/harris-trump-elecciones-politicas-economia-inmigracion-empleo-adbd229c88c1bd0d93c4b52ca979f1ae,1,yes,News
apnews.com,https://apnews.com/politics/general-news-4c28acbc750ba2d0a3d700dde0fd0ac3,2,yes,News
apnews.com,https://apnews.com/politics/general-news-4c28acbc750ba2d0a3d700dde0fd0ac3,2,yes,News
apnews.com,https://apnews.com/us-news/general-news-55375ff46be023867e9013b78ae08480,1,yes,News
apnews.com,https://apnews.com/us-news/general-news-55375ff46be023867e9013b78ae08480,1,yes,News
apnews.com,https://apnews.com/politics/trump-y-biden-chocan-sobre-economia-y-aborto-en-su-debate-como-candidatos-presidenciales-f13b00a26be607a9ffbc54f4b3dfb04a,2,yes,News
apnews.com,https://apnews.com/politics/trump-y-biden-chocan-sobre-economia-y-aborto-en-su-debate-como-candidatos-presidenciales-f13b00a26be607a9ffbc54f4b3dfb04a,2,yes,News
apnews.com,https://apnews.com/article/eeuu-elecciones-demandas-cd02ab183676c3567c9efb310ba4dd58,1,yes,News
apnews.com,https://apnews.com/article/eeuu-elecciones-demandas-cd02ab183676c3567c9efb310ba4dd58,1,yes,News
apnews.com,https://apnews.com/article/aborto-eeuu-votacion-referendo-migrantes-traduccion-indigena-ff8e7b074e4a02093b34eeb27dfe2c80,3,yes,News
apnews.com,https://apnews.com/article/aborto-eeuu-votacion-referendo-migrantes-traduccion-indigena-ff8e7b074e4a02093b34eeb27dfe2c80,3,yes,News
apnews.com,https://apnews.com/article/kamala-harris-donald-trump-elecciones-sondeo-economia-605b47dcb12610d31d612766616335e7,1,yes,News
apnews.com,https://apnews.com/article/kamala-harris-donald-trump-elecciones-sondeo-economia-605b47dcb12610d31d612766616335e7,1,yes,News
vote.sos.ri.gov,https://vote.sos.ri.gov/Home/IndexSpanish,4,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/Home/IndexSpanish,4,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/VoterSpanish/PersonVotingPage,2,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/VoterSpanish/PersonVotingPage,2,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/HomeSpanish/PollingPlaces?ActiveFlag=2,3,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/HomeSpanish/PollingPlaces?ActiveFlag=2,3,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/HomeSpanish/UpdateVoterRecord?ActiveFlag=0,2,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/HomeSpanish/UpdateVoterRecord?ActiveFlag=0,2,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/CandidatesSpanish/DisAffiliation,1,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/CandidatesSpanish/DisAffiliation,1,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/CandidatesSpanish/CandidateSearch,3,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/CandidatesSpanish/CandidateSearch,3,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/VoterSpanish/VoterRights,2,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/VoterSpanish/VoterRights,2,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/Forms/Elections/Guides/24RefGuideSpa.pdf,1,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/Forms/Elections/Guides/24RefGuideSpa.pdf,1,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/VoterSpanish/VoteatthePolls,1,no,Government
vote.sos.ri.gov,https://vote.sos.ri.gov/VoterSpanish/VoteatthePolls,1,no,Government
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/22/cuando-son-elecciones-ee-uu-2024-fechas-clave-campana-electoral-orix,4,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/22/cuando-son-elecciones-ee-uu-2024-fechas-clave-campana-electoral-orix,4,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2023/12/18/opinion-elecciones-2024-conmocionar-mundo-trax,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2023/12/18/opinion-elecciones-2024-conmocionar-mundo-trax,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/category/elecciones-estados-unidos/,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/category/elecciones-estados-unidos/,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/video/debate-harris-trump-historia-antecedentes-dusa-tv,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/video/debate-harris-trump-historia-antecedentes-dusa-tv,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/21/papeleta-boleta-votar-elecciones-presidenciales-ee-uu-2024-trax,6,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/21/papeleta-boleta-votar-elecciones-presidenciales-ee-uu-2024-trax,6,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/25/washington-post-no-respaldara-candidatos-elecciones-bezos-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/25/washington-post-no-respaldara-candidatos-elecciones-bezos-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/05/31/mexico-propuestas-sistema-de-pensiones-candidatos-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/05/31/mexico-propuestas-sistema-de-pensiones-candidatos-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/video/estrategias-elecciones-eeuu-trump-harris-votantes-opinion-cafe-tv,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/video/estrategias-elecciones-eeuu-trump-harris-votantes-opinion-cafe-tv,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/02/conclusiones-debate-candidatos-vicepresidencia-estados-unidos-trax,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/02/conclusiones-debate-candidatos-vicepresidencia-estados-unidos-trax,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/01/debate-candidatos-vicepresidente-estados-unidos-en-vivo-noticias-vance-walz-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/01/debate-candidatos-vicepresidente-estados-unidos-en-vivo-noticias-vance-walz-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/21/noticias-elecciones-eeuu-2024-trump-harris-en-vivo-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/21/noticias-elecciones-eeuu-2024-trump-harris-en-vivo-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/01/15/republicanos-aspirantes-elecciones-presidenciales-2024-trax,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/01/15/republicanos-aspirantes-elecciones-presidenciales-2024-trax,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/02/opisicion-venezuela-candidatos-orix,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/02/opisicion-venezuela-candidatos-orix,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/01/23/quienes-son-los-democratas-que-competiran-contra-biden-por-la-candidatura-presidencial-de-2024,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/01/23/quienes-son-los-democratas-que-competiran-contra-biden-por-la-candidatura-presidencial-de-2024,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/08/13/propuesta-derechos-aborto-arizona-boleta-noviembre-trax,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/08/13/propuesta-derechos-aborto-arizona-boleta-noviembre-trax,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/03/08/asi-van-encuestas-elecciones-presidenciales-mexico-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/03/08/asi-van-encuestas-elecciones-presidenciales-mexico-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/09/30/debate-vicepresidencia-estados-unidos-cbs-prensa,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/09/30/debate-vicepresidencia-estados-unidos-cbs-prensa,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/25/noticias-elecciones-eeuu-2024-trump-harris-en-vivo-trax-5/,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/25/noticias-elecciones-eeuu-2024-trump-harris-en-vivo-trax-5/,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/06/07/opinion-elecciones-mexico-explicaciones-resultados-castaneda-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/06/07/opinion-elecciones-mexico-explicaciones-resultados-castaneda-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/09/04/encuestas-cnn-seis-estados-disputa-georgia-pensilvania-elecciones-trax/,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/09/04/encuestas-cnn-seis-estados-disputa-georgia-pensilvania-elecciones-trax/,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/eeuu/elecciones,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/eeuu/elecciones,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/18/encuestas-venezuela-favoritos-elecciones-presidenciales-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/18/encuestas-venezuela-favoritos-elecciones-presidenciales-orix,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/21/analisis-respuestas-preguntas-elecciones-ee-uu-trax,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/10/21/analisis-respuestas-preguntas-elecciones-ee-uu-trax,3,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/05/29/quienes-son-favoritos-ganar-elecciones-presidenciales-mexico-2024-encuestas-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/05/29/quienes-son-favoritos-ganar-elecciones-presidenciales-mexico-2024-encuestas-trax/,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/video/amlo-candidatos-presidenciales-estados-unidos-perspectivas-mexico-tv,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/video/amlo-candidatos-presidenciales-estados-unidos-perspectivas-mexico-tv,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/05/opinion-kamala-harris-gretchen-whitmer-candidatura-ganadora-trax,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/07/05/opinion-kamala-harris-gretchen-whitmer-candidatura-ganadora-trax,2,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/03/01/elecciones-presidenciales-mexico-2024-candidatos-presidenciales-orix,1,no,News
cnnespanol.cnn.com,https://cnnespanol.cnn.com/2024/03/01/elecciones-presidenciales-mexico-2024-candidatos-presidenciales-orix,1,no,News
www.te.gob.mx,https://www.te.gob.mx/candidaturas-independientes/,4,no,Mexico
www.te.gob.mx,https://www.te.gob.mx/candidaturas-independientes/,4,no,Mexico
